"","fineff.theta_hat","fineff.theta_ci_low","fineff.theta_ci_high","soc_eff.theta_hat","soc_eff.theta_ci_low","soc_eff.theta_ci_high","finsoc_eff.theta_hat","finsoc_eff.theta_ci_low","finsoc_eff.theta_ci_high"
"948",0.116972307881805,0.113975854710326,0.116227877257632,0.8984,0.897817952949565,0.898338986095462,0.8984,0.897597991504611,0.898288471732297
"949",0.117326836142644,0.114172155012291,0.116597293298874,0.89335,0.892758461821062,0.893345000392894,0.89335,0.892499874508581,0.893266447122439
"950",0.114687241536252,0.111664795679886,0.113913235439437,0.88235,0.881794279946049,0.882305023206224,0.88235,0.881576110212197,0.882301267240585
"951",0.115132774808402,0.108416894923626,0.115020306731289,0.90155,0.900254946453348,0.901519902081672,0.90155,0.89972767783682,0.901270897789823
"952",0.104816797349393,0.10143123751807,0.104694312378582,0.885975,0.885419164376763,0.886141612108809,0.885975,0.885301411692616,0.886017881649494
"953",0.107327365647226,0.103561914611598,0.107519178173904,0.885975,0.885384347178865,0.886135892655352,0.885975,0.885252163683985,0.886054005163181
"954",0.122936099836127,0.119700742841347,0.122104379882635,0.885975,0.885508661259713,0.886028437590922,0.885975,0.885388194751092,0.885976187752103
"955",0.139620297517681,0.114288450606556,0.153859052067828,0.671457542976789,0.666518705766784,0.672181079547552,0.671646696669654,0.665241043158868,0.671821092614715
"956",0.211328975005832,0.00130022441766869,0.289404149296657,0.645978991074354,0.611326974011873,0.669821014768097,0.646388309187225,0.606511196968957,0.662608170628048
"957",0.122435611558774,0.111727749525734,0.124639778082452,0.6362,0.633822584923825,0.636467264047772,0.636990618422335,0.633792089463582,0.636776582546428
"958",0.14277604544945,0.123659477783802,0.154488128617371,0.6519,0.644436187286921,0.650979438286331,0.653277764414017,0.645831229704349,0.652681163546413
"959",0.124499947125336,0.0995696807926991,0.138431068144556,0.626672836333812,0.621985222141761,0.627775562483892,0.626830744918846,0.621491997668897,0.627066318768556
"960",0.157233157350884,0.150455101837995,0.157232129438587,0.67,0.669123813945104,0.670229522045678,0.671157874436724,0.66712514039234,0.671868480529758
"961",0.133656992917284,0.129125195052045,0.132774440309729,0.65,0.649723174052323,0.649944927802961,0.65,0.646750298072913,0.649524487236842
"962",0.151078525652971,0.142843415493792,0.152460504426857,0.635,0.633179552955539,0.635173088482249,0.636536377813867,0.632149074464325,0.637172993295323
"963",0.142568200253686,0.136211666051919,0.142595398644425,0.647,0.645604345499396,0.64699353391908,0.648097041397115,0.645105179267053,0.648176137811462
"964",0.148554095661978,0.143214165324081,0.148294164010671,0.85955,0.858180502054429,0.859359611366689,0.85981464558865,0.857981725584661,0.859586766055496
"965",0.142252229256557,0.13743712090385,0.141789991583162,0.860134523814623,0.858733497294762,0.859924928034685,0.860379270363805,0.858740311272207,0.860143655865134
"966",0.147210315087976,0.141567850913319,0.147050561372755,0.835696495913076,0.833893351072102,0.835727972445919,0.835958209827159,0.833759936557034,0.835761525582474
"967",0.137028922868671,0.131525596736956,0.137189659272041,0.830351089885315,0.828461036977682,0.830543413424019,0.830490585723013,0.828326198409437,0.830341117748725
"968",0.127451393038945,0.123307140144077,0.126945823964061,0.819009920802286,0.817575522824127,0.818996996590161,0.819145708957113,0.817574866875912,0.81901936513796
"969",0.126265382724572,0.122291891967477,0.125711825666037,0.59128870484861,0.590196355918096,0.591341439798672,0.592100452903289,0.589730835869331,0.592100367986688
"970",0.116294842663177,0.112912513773654,0.11552144395106,0.781842210806959,0.780808680844265,0.781626486476513,0.781987906486903,0.780927012762864,0.781829043543708
"971",0.1166472916443,0.113290284984668,0.115869283683639,0.782020812683482,0.780921439688181,0.781897331130381,0.782180028055494,0.781062902656855,0.782088132223767
"972",0.109632390330544,0.106632766291756,0.10860205378929,0.76125,0.760402431201619,0.761080103413219,0.761350483102266,0.76047131968468,0.761142375261926
"973",0.109632390330544,0.106632766291756,0.10860205378929,0.76125,0.760330056943088,0.761047062557015,0.761407141371283,0.760528697864084,0.761215803587201
"974",0.102555082544197,0.0997726244859018,0.101594685178365,0.76125,0.760321952265656,0.761050900919915,0.761339341886872,0.760405302567268,0.761078931972334
"975",0.0999488885281581,0.097230900243195,0.0990860240459378,0.76125,0.760309254357835,0.761043604042337,0.761320878207492,0.760353564092275,0.761053054821696
"976",0.0970330159218069,0.0942583039309061,0.0964035781849711,0.76125,0.76022695172134,0.761044657801344,0.761357145136361,0.760376441086592,0.761061040284432
"977",0.0970330159218069,0.0942583039309061,0.0964035781849711,0.76125,0.760469667379254,0.761128287406326,0.76125,0.7603893934931,0.760976876303555
"978",0.0970330159218069,0.0942583039309061,0.0964035781849711,0.76125,0.760427828251573,0.761115468007598,0.76125,0.760344143647704,0.76095224663131
"979",0.0970330159218069,0.0942583039309061,0.0964035781849711,0.76125,0.760246686559491,0.761054191808978,0.76134285896345,0.760353362789689,0.761041055976577
"980",0.0970330159218069,0.0942583039309061,0.0964035781849711,0.76125,0.760278177153692,0.76106888271551,0.761315271870932,0.760339473639219,0.761003696698279
"981",0.0913994002024406,0.0893536629020158,0.0905705624990069,0.8872,0.886823929606879,0.887198184940996,0.8872,0.886797006106262,0.887182122328925
"982",0.0974241846099993,0.0953671789484177,0.0964297630482434,0.8902,0.88986126331491,0.890166461019564,0.8902,0.889851101448651,0.890167411550528
"983",0.108200788353991,0.105875343600909,0.107156797407045,0.89245,0.892097859444855,0.892423719523398,0.89245,0.892076917763318,0.892419880398611
"984",0.106533164763968,0.103859182897475,0.105575894303293,0.844,0.843745727669072,0.843931368182745,0.844,0.843743001645173,0.843913142845606
"985",0.0971129877937614,0.0933373050741474,0.0965391511712069,0.85195,0.851688617872031,0.851856427396495,0.85195,0.851696945976444,0.851859465855487
"986",0.0975605190003144,0.0919595456753634,0.096893328715203,0.755,0.754772687079688,0.754917148561262,0.755,0.754718363113616,0.754941876591356
"987",0.109221473169799,0.105269411284464,0.108419813528198,0.640114317589452,0.638802643515075,0.63986704899494,0.640498026464082,0.638735921938333,0.640091037261833
"988",0.109236528366894,0.105624621542511,0.108488515099071,0.715,0.714408935455261,0.714965667811425,0.715,0.714094995457911,0.714887842225541
"989",0.109078014845015,0.105767833433582,0.108150241692904,0.6465,0.646084252824348,0.646453116956423,0.6465,0.645517685474059,0.646359804546121
"990",0.11288180050324,0.109551147103467,0.112011410080217,0.7485,0.748085555006073,0.748492242980486,0.7485,0.747866535027445,0.748471955576391
"991",0.108699762456867,0.105656204176481,0.10769845430211,0.7485,0.748160210040769,0.748455234532816,0.7485,0.748019858991387,0.748480233399294
"992",0.106395666143593,0.103481364437762,0.10545780153,0.7485,0.748124081132381,0.748434657571511,0.7485,0.748018356434804,0.74844188082795
"993",0.107855391952191,0.104802252975396,0.107148831808832,0.76,0.759641593905383,0.759926913079378,0.76,0.759536795436237,0.759923055535269
"994",0.109677577889409,0.106435398559413,0.109072528447598,0.7579,0.757614284290077,0.757824410255869,0.7579,0.757463868156265,0.757859705842758
"995",0.125223061782856,0.121778410687079,0.124226176493085,0.77,0.769356347563757,0.769936883745609,0.77,0.769043229224354,0.769847778420081
"996",0.124402919551545,0.121014494991236,0.123503552171383,0.76155,0.760885466802187,0.761484493644526,0.761569858436382,0.760601885494265,0.761386590455652
"997",0.124450905793452,0.120975248232148,0.123451407149066,0.7599,0.759103267428723,0.759808193828634,0.760019205729748,0.759050146615731,0.759902664421683
"998",0.133645094209207,0.129574562179551,0.133017892537425,0.655365626230101,0.654411014810003,0.655409003553739,0.656011672369368,0.65417281491955,0.655973918570087
"999",0.133645094209207,0.129580492286787,0.133023822644661,0.655365626230101,0.654413044132111,0.655412277593461,0.656011672369368,0.65416046761006,0.655982570010322
"1000",0.133645094209207,0.129580492286787,0.133023822644661,0.655365626230101,0.654413044132111,0.655412277593461,0.656011672369368,0.65416046761006,0.655982570010322
"1001",0.133645094209207,0.129580492286787,0.133023822644661,0.65577996549107,0.654516182760239,0.656038614539884,0.656442984110242,0.654294036560734,0.656529703355161
"1002",0.133645094209207,0.129580492286787,0.133023822644661,0.65577996549107,0.654516182760239,0.656038614539884,0.656442984110242,0.654294036560734,0.656529703355161
"1003",0.133645094209207,0.129580492286787,0.133023822644661,0.65577996549107,0.654516182760239,0.656038614539884,0.656442984110242,0.654294036560734,0.656529703355161
"1004",0.133645094209207,0.12959804081545,0.133041371173323,0.656285885114379,0.654488574063937,0.656744306772214,0.656969627597904,0.654309552384619,0.65732985862949
"1005",0.133645094209207,0.129599441800473,0.133042772158346,0.656695274085492,0.654359425772501,0.657371539751311,0.657395786271385,0.654193662610752,0.657999919359417
"1006",0.133645094209207,0.129601227851852,0.133044558209725,0.656695274085492,0.654365731620513,0.657378322600373,0.657395786271385,0.654168852513452,0.658011248348099
"1007",0.133645094209207,0.12960226403388,0.133045594391753,0.656695274085492,0.654362182827765,0.657382796728935,0.657395786271385,0.654153698065678,0.658017289181464
"1008",0.0909132397235872,0.0852364317292512,0.0909952313077478,0.825,0.824746844372334,0.82488856392731,0.825,0.82475211190608,0.824906575716957
"1009",0.142806160709988,0.139450502872331,0.141538088187187,0.97015,0.969696851114367,0.970111735561699,0.97015,0.969566384776412,0.9700956309964
"1010",0.140503016534837,0.137519225146819,0.138996435585979,0.95995,0.959579258872102,0.959909708407476,0.95995,0.959511563525285,0.959880325532895
"1011",0.140013093418325,0.137013919082027,0.138540304159802,0.905,0.90466828060125,0.904949953245238,0.905,0.904561842595156,0.904949532198825
"1012",0.117120021826534,0.114100748670166,0.11610326238543,0.825,0.824724831896819,0.824923511452939,0.825,0.824671473130887,0.824931925735069
"1013",0.100469424595766,0.0922397270375106,0.0989266568995376,0.78575,0.785497323128976,0.785663993446423,0.78575,0.785427311849908,0.785685758808011
"1014",0.0948247687972747,0.0880703393369549,0.0946440466406887,0.825,0.824746417406018,0.824889928599968,0.825,0.824735972782373,0.82490868338608
"1015",0.0890009039062293,0.0835978975761779,0.0890566590104547,0.825,0.824748479258201,0.824889626830485,0.825,0.82475885782052,0.824906316475221
"1016",0.0908087163648248,0.0849661985225179,0.0907490081313833,0.81,0.809746892326551,0.809898600877951,0.81,0.80974546682258,0.809908752763883
"1017",0.0908087163648248,0.0849661985225179,0.0907490081313833,0.81,0.809744257551923,0.809897145066921,0.81,0.80974307875218,0.809908773056656
"1018",0.0908087163648248,0.0849661985225179,0.0907490081313833,0.81,0.809743374132294,0.809896444570872,0.81,0.809742284113599,0.809908508519745
"1019",0.088889019747554,0.0811729837630077,0.0879266309157447,0.8367,0.836438491861118,0.836593778917429,0.8367,0.836445547797701,0.836606522442851
"1020",0.0889802936664733,0.0836801012492825,0.0890351084727257,0.8367,0.836445616885781,0.836587299135909,0.8367,0.836458278997538,0.836606784741083
"1021",0.0912945291590728,0.0876505394897927,0.0913354438581282,0.8367,0.836451693975826,0.836592685118834,0.8367,0.836463782590547,0.836605204202344
"1022",0.0910177630823497,0.0889650482162413,0.0902621455850546,0.8367,0.836474429399857,0.836588050407087,0.8367,0.836487328295702,0.83661276840371
"1023",0.0899018658155619,0.0861168063656975,0.0895861054144669,0.80075,0.800502977006987,0.800644931420228,0.80075,0.800506629521606,0.800663472930601
"1024",0.0897870373369215,0.0867165424992065,0.0894790998630119,0.78885,0.788609727680158,0.788743839058251,0.78885,0.78861379925957,0.7887667170651
"1025",0.0893975821753721,0.0875124768783415,0.0884487772319275,0.885975,0.885475749657308,0.885907191680548,0.885975,0.885419589360086,0.885913814279647
"1026",0.0751858043949891,0.0712580092561922,0.0748824006744147,0.885975,0.885684859822164,0.885863886077052,0.885975,0.885707536043212,0.885883540634565
"1027",0.104262976250599,0.101338614366173,0.103649686288711,0.885975,0.885399883489588,0.885978475557484,0.885975,0.885146722577699,0.885981662506603
"1028",0.124179205816881,0.120582865169267,0.123392372801105,0.5343,0.533012398883892,0.5341811721882,0.535874430203757,0.534211929697561,0.535800972398067
"1029",0.110639048231413,0.106845218287623,0.109997091361364,0.5419,0.540777470777531,0.541784099296063,0.542711845012959,0.540879057760036,0.542292537393238
"1030",0.102919948878991,0.0987614972174586,0.102416621667365,0.54715,0.54578804783356,0.547001073032799,0.54764477358476,0.545488582547563,0.546924424427061
"1031",0.0845537956202587,0.0818312797708222,0.0840283297736784,0.7146,0.714382156665393,0.714522488235457,0.7146,0.714387305284069,0.714520495054235
"1032",0.0747297850351993,0.068165531066233,0.0738521832655182,0.7146,0.714394355360027,0.714511657594203,0.7146,0.714402044139406,0.714514818385815
"1033",0.0747297850351993,0.068165531066233,0.0738521832655182,0.7146,0.714392381275446,0.714510802461686,0.7146,0.714401489236768,0.714514029069016
"1034",0.343708175438454,0.293179389167875,0.37911272489986,0.8265,0.824202132832804,0.827853130238863,0.82950264935388,0.808030228079712,0.837239453300769
"1035",0.165297300570311,0.155968331097492,0.166176705727886,0.8276,0.826761354450718,0.827905542870005,0.8276,0.824754930770085,0.827039892124358
"1036",1,0.347648623581187,4.70218250977348,0.787318635085978,0.775504093041329,0.80451751366226,1,0.994226720916428,1.00399509411048
"1037",1,0.347648623581187,4.70218250977348,0.787318635085978,0.775504093041329,0.80451751366226,1,0.994226720916428,1.00399509411048
"1038",1,0.347648623581187,4.70218250977348,0.787318635085978,0.775504093041329,0.80451751366226,1,0.994226720916428,1.00399509411048
"1039",0.167445576643441,0.1272883914479,0.182934756483882,0.7556,0.752784623908936,0.7564991231162,0.757340731483285,0.752089135248492,0.758830229856506
"1040",0.117449273493646,0.105052019805043,0.121179285611449,0.76115,0.759122785850262,0.761631651191012,0.761242226893795,0.758607744894894,0.761038000356939
"1041",0.100150438452271,0.0929730768002132,0.101465166695415,0.8089,0.807279628302047,0.809311302719881,0.8089,0.806688086018673,0.808815516737192
"1042",0.108256139960458,0.103922358351916,0.108348915113805,0.84005,0.83934161237657,0.840214945751711,0.84005,0.838971845865788,0.84008785950317
"1043",0.103387321819281,0.0994255346071366,0.103692148236941,0.82515,0.82433374107284,0.825297185315825,0.82515,0.823888336650029,0.825193591136047
"1044",0.117930742100438,0.112304937000122,0.118557257295785,0.8246,0.823284858175431,0.824855838283181,0.8246,0.822744063754703,0.824348320882821
"1045",0.107032891972512,0.103383477568784,0.106982245137809,0.80275,0.802039479412862,0.802836172940104,0.80275,0.801654221388687,0.802748570027353
"1046",0.118934359421899,0.11381377845819,0.119372448330635,0.7507,0.749593650004939,0.750885113126465,0.7507,0.749028666589507,0.750405787194733
"1047",0.134590496382234,0.130635164944128,0.134042290303299,0.8999,0.899353609461619,0.899970118998562,0.8999,0.89909463959501,0.899885900306201
"1048",0.145024376296609,0.141574165510491,0.143773964730381,0.9625,0.962052810484586,0.962488673940176,0.9625,0.961910332609722,0.962458763923102
"1049",0.152549627726883,0.149282083050674,0.150965161073256,0.97,0.969618215822597,0.96996876427256,0.97,0.969477929693535,0.969944981480456
"1050",0.13480778856305,0.131949823514444,0.133319904304179,0.92995,0.929631220714873,0.929890652527396,0.92995,0.929584754227691,0.929878914323204
"1051",0.110591502621545,0.107226517765261,0.109818121887756,0.94,0.939702829481282,0.939896817171328,0.94,0.939713923271826,0.939894870775761
"1052",0.102917290601503,0.0990651620834568,0.102334273858577,0.885,0.884725926421289,0.884902473930187,0.885,0.884734146036787,0.884904889641893
"1053",0.0903948153572957,0.0817523468241386,0.0885957483548183,0.86925,0.868988403378993,0.869138929295446,0.86925,0.869002290778712,0.869146077026161
"1054",0.0906497230867073,0.0865094761558801,0.0905787837417753,0.8559,0.855643296680219,0.855788779433451,0.8559,0.855655096736159,0.855803002969333
"1055",0.0850260719532913,0.0819642129124008,0.0848067248372172,0.85955,0.859301947428582,0.8594411813186,0.85955,0.859321344997353,0.85944900330302
"1056",0.0901241874460141,0.0846027782850267,0.0892736049221086,0.8547,0.854406360601535,0.854603798958826,0.8547,0.854402365845078,0.854631749922313
"1057",0.0891863960640331,0.0829276969386445,0.0881389539884071,0.8532,0.852915592710793,0.853100752813754,0.8532,0.852919258583002,0.853123785074628
"1058",0.0872107573674246,0.0830974639103179,0.0871250396162501,0.865,0.864731471023652,0.864886426363708,0.865,0.864748471782447,0.86490278795699
"1059",0.0872107573674246,0.0830974639103179,0.0871250396162501,0.865,0.864728333213258,0.864887335390812,0.865,0.864745611410171,0.864901795555089
"1060",0.0872107573674246,0.0830974639103179,0.0871250396162501,0.865,0.864722720547962,0.864889707372141,0.865,0.864740546916312,0.864901926173453
"1061",0.0901050238931565,0.0864444131924505,0.0898877793247445,0.865,0.864726236524135,0.86488230701142,0.865,0.864743150128163,0.864905753779407
"1062",0.0899430862950739,0.0865753559817148,0.0898948459425769,0.865,0.864728520457104,0.864884537625772,0.865,0.864746471451771,0.864907191958759
"1063",0.0890539016656018,0.0854484713222336,0.0888429024698919,0.865,0.864712368801783,0.864891001225385,0.865,0.864731514970316,0.864912051313713
"1064",0.0863657375374297,0.08269670953423,0.0862149511128488,0.828,0.827677603325278,0.827903661487922,0.828,0.827691941833063,0.827920777422899
"1065",0.0930169563386792,0.0894936709058109,0.0930000678952777,0.8244,0.824064494134142,0.824310200140165,0.8244,0.824067561108414,0.824329267689217
"1066",0.0994791515524148,0.0888571841336139,0.096861426598211,0.8891,0.888724887354571,0.889031500676957,0.8891,0.888685253333006,0.88907676083503
"1067",0.089620136483054,0.0824187765452379,0.0887914689348299,0.85525,0.854662368189275,0.855188627015093,0.85525,0.854513380991839,0.855250228755381
"1068",0.0813602700075087,0.0735455317017374,0.0799186774807737,0.81535,0.815002131866095,0.815267871998232,0.81535,0.814974298485066,0.81526982602826
"1069",0.0941004878013512,0.0905179761789152,0.0936235061046598,0.81535,0.814930450793385,0.81535452361029,0.81535,0.814845260630014,0.815366992828555
"1070",0.0958762347527972,0.0913852439042852,0.0952102659646421,0.73185,0.731487924013933,0.73177831466172,0.73185,0.731411148326039,0.731781701910477
"1071",0.113300311593886,0.109629123167874,0.112397028426673,0.725,0.72458835877214,0.725009909927882,0.725,0.724228380771041,0.72496876483962
"1072",0.125466350440854,0.121737202977864,0.124329786906603,0.735,0.734634129862687,0.734980234502893,0.735,0.733882398049084,0.734935750916768
"1073",0.119391040479999,0.115876951741476,0.118441128511332,0.9219,0.921515191608885,0.921823380569586,0.9219,0.921461034808418,0.921875308442608
"1074",0.113306907850581,0.109128233316685,0.112775380572303,0.959,0.958669159425113,0.958891090335654,0.959,0.9586531862076,0.958916516668489
"1075",0.124675758254377,0.121125538650786,0.123828642465161,0.6592,0.658905373009175,0.659137598761494,0.6592,0.657193209699741,0.658977773331569
"1076",0.143055456988129,0.138817803272558,0.142022873239659,0.7756,0.774882325841231,0.775583366469475,0.775699910962382,0.774086440009605,0.77538157555014
"1077",0.11712944575414,0.113647228102063,0.116303921108839,0.76415,0.763438614975259,0.764135053447087,0.76415,0.763223830186203,0.764024793294288
"1078",0.110483818453101,0.107446373180069,0.109742199282547,0.75675,0.756168960248233,0.756693130148156,0.75675,0.756019054259705,0.756645556903974
"1079",0.115163090938149,0.112004892935588,0.114369417420719,0.79135,0.79077382359861,0.791291441973861,0.79135,0.790623760484391,0.791256255588386
"1080",0.115163090938149,0.112004892935588,0.114369417420719,0.79135,0.79074977313642,0.791288950245308,0.79135,0.790595991327828,0.791247902472683
"1081",0.115163090938149,0.112004892935588,0.114369417420719,0.79135,0.790747982609396,0.791289476579988,0.79135,0.790593846089313,0.791245482729243
"1082",0.115163090938149,0.112004892935588,0.114369417420719,0.79135,0.790714375650021,0.791294392269137,0.79135,0.790573282384478,0.791216998147841
"1083",0.100635754561401,0.0972626751500459,0.100240943488271,0.78285,0.782487167827815,0.78276731632085,0.78285,0.782444363271022,0.782768413953137
"1084",0.100635754561401,0.0972630119560055,0.100240710027738,0.78285,0.782498582863801,0.782764845146778,0.78285,0.782455770833714,0.782771699474558
"1085",0.100635754561401,0.0972630717999868,0.100240366489502,0.78285,0.78248669286179,0.782767400048452,0.78285,0.782443765282671,0.782768394139147
"1086",0.124692521863435,0.121044836759245,0.124199283060167,0.6498,0.649367966343801,0.649793927559194,0.6498,0.648583238848487,0.649564711569285
"1087",0.12025015171477,0.117325723665012,0.119267841396729,0.699,0.698627057891311,0.698954297391396,0.699,0.698340345195056,0.698902989428716
"1088",0.127241278518713,0.124283707452469,0.12610459011815,0.7392,0.738772900823519,0.739139632407987,0.7392,0.738495059445534,0.739091344958473
"1089",0.140859467840936,0.13761897936633,0.139554292877894,0.6952,0.69481763061919,0.695143803537275,0.6952,0.693803385488443,0.694880781363755
"1090",0.128234303650861,0.125433976229383,0.126842532382241,0.68515,0.684806512846574,0.685084901816485,0.68515,0.684308839396073,0.685088398080608
"1091",0.119118899808113,0.116526786528642,0.117781360662984,0.73005,0.729710155759135,0.729982294498243,0.73005,0.729542265145268,0.730012447754469
"1092",0.123378495313334,0.120469803080553,0.122109503333949,0.76495,0.764637851122139,0.764872980507185,0.76495,0.764449521003338,0.764909415369849
"1093",0.121215834189924,0.118402282570584,0.1200163163034,0.775,0.774703067995107,0.774909999146268,0.775,0.774583078733425,0.774945517849357
"1094",0.11441582855545,0.111002140929226,0.113605355854369,0.78495,0.78463824527366,0.784864077500146,0.78495,0.784545675509104,0.784876172140298
"1095",0.11441582855545,0.111002140929226,0.113605355854369,0.78495,0.784612977681988,0.784870749873191,0.78495,0.784519132965174,0.784878694721683
"1096",0.11441582855545,0.111002140929226,0.113605355854369,0.78495,0.784610039631908,0.784874178235818,0.78495,0.784515747886298,0.784879410067421
"1097",0.101656305528202,0.0927807871823505,0.0997621004580139,0.78495,0.784628628832822,0.784861428414452,0.78495,0.784536952126681,0.784881916034604
"1098",0.107364627528803,0.098681423327511,0.106631122552632,0.78495,0.784640843454105,0.784855405527919,0.78495,0.784402108515931,0.784898117427219
"1099",0.106445249970669,0.0972280378752688,0.10479458638631,0.78495,0.784661030631603,0.784854486349339,0.78495,0.784473436376008,0.784882572204573
"1100",0.116738466106517,0.108853519326806,0.115650141121159,0.78495,0.78468592045658,0.784852520992749,0.78495,0.784271093687565,0.784920702050036
"1101",0.101783041953089,0.0917711539084982,0.0995221791261595,0.78495,0.784690919862493,0.784855410803611,0.78495,0.784577549291995,0.784894458313739
"1102",0.0985495296900616,0.0954002846111218,0.0984506697041915,0.9973,0.996560252437557,0.997365638025097,0.9973,0.996325482514425,0.997248897785945
"1103",0.120258492920148,0.116626312479717,0.119848712990133,0.95,0.949381697117552,0.950042093004235,0.95,0.94919971701143,0.949983499410006
"1104",0.0817320715543905,0.0793383289180107,0.081075819990171,0.7,0.6997098358375,0.69994539453428,0.7,0.699688081393377,0.699979541205051
"1105",0.0966475820157329,0.0939143914232711,0.0959278998553173,0.7,0.699627764949495,0.699970962046059,0.7,0.699536961298748,0.699978240291198
"1106",0.0956609704511851,0.0930150578397193,0.0948254647445354,0.7,0.699669328516298,0.699940157145981,0.7,0.699601320211871,0.699965009666737
"1107",0.0904430876310268,0.0878472442207327,0.0898515340912494,0.6554,0.655071656678714,0.65533813858061,0.6554,0.654993067047458,0.655327009487683
"1108",0.0902699095904324,0.0874756620892806,0.0897827483680045,0.7,0.699730217424974,0.699929243022721,0.7,0.699693675999626,0.699970897169815
"1109",0.0791226775408003,0.0759536953244415,0.0786714997977303,0.6905,0.690185087029012,0.690419041142302,0.6905,0.690175182406251,0.690418998891447
"1110",0.0848021994181933,0.0816803005084048,0.0843427496073392,0.7,0.699646170657305,0.699926626395813,0.7,0.699621150455155,0.69990620105133
"1111",0.0976166447827568,0.0948300425340703,0.0969701699911075,0.7,0.699569926382125,0.699918141586271,0.7,0.699468551235197,0.699878930014579
"1112",0.095279799561431,0.0925901405508617,0.0945963741469823,0.695,0.694540798692544,0.694916594563531,0.695,0.69445657743109,0.694865191210173
"1113",0.0973907048706398,0.0947066291996319,0.096592824660039,0.695,0.694523509244186,0.69492439683268,0.695,0.69442066128826,0.694859639746489
"1114",0.0993222171476249,0.0965907246845641,0.0985268023143913,0.7,0.699690595826386,0.699928365989879,0.7,0.699595275309539,0.699966701773633
"1115",0.108949596080136,0.106011777581193,0.108027810678269,0.7,0.699626345809727,0.699973202694886,0.7,0.699380967662031,0.699922115551008
"1116",0.107375739550037,0.104495969474949,0.106433111794342,0.7,0.699645395459653,0.699968338024446,0.7,0.699433849989584,0.699926439180058
"1117",0.106950317980025,0.104080216515223,0.106009683896774,0.6967,0.696383823039302,0.696673079166723,0.6967,0.696163076683773,0.696652761274831
"1118",0.106059928106981,0.103215201473692,0.105176498076923,0.6967,0.696367635187931,0.696671999550247,0.6967,0.696171180929678,0.696673722409935
"1119",0.100882138651632,0.0981897863665453,0.0999684142617399,0.6963,0.69599869378738,0.69626920375897,0.6963,0.695882957538726,0.696273290811266
"1120",0.102214197833696,0.0994435367339769,0.101316351381515,0.69065,0.690369477428891,0.690593551981282,0.69065,0.690211563210551,0.690621597412442
"1121",0.558396046561885,-0.0774963000894517,0.4517229283133,1,0.691863118091617,1.0295313655301,1,0.598992478400608,1.00640164093264
"1122",0.126540115766402,0.121677677346507,0.127012577488195,1,0.999283248179396,1.00019476597855,1,0.999106893481306,1.00009029654348
"1123",0.139444266264583,0.134762376226175,0.139646206395037,1,0.999311724088344,1.00012580084025,1,0.999017929893583,1.0000495181292
"1124",0.135817025415726,0.131486861068287,0.135454628254925,1,0.999319225400273,1.00009581234324,1,0.998997463352977,1.00003946834987
"1125",0.130304499750734,0.126573025723469,0.129712739003105,0.9803,0.9797085222187,0.980334078736244,0.9803,0.979473307657965,0.98030612101588
"1126",0.155023909665822,0.146081458957217,0.156620869098029,0.98305,0.980478457888648,0.983727232054256,0.98329919995773,0.9803358315941,0.983061447349281
"1127",0.12266573356061,0.119430628455849,0.121794996131622,0.9588,0.958263655670069,0.958813703290565,0.9588,0.958068371394477,0.958762598161044
"1128",0.124029729008632,0.121131695903392,0.122915426976909,0.8234,0.823020342793487,0.823366168970002,0.8234,0.822894112393738,0.823355944170822
"1129",0.118228247320229,0.11401730119555,0.117417220342187,0.9383,0.937531519549316,0.938323385969412,0.9383,0.937213239852875,0.938347347935624
"1130",0.122314877586346,0.116897131243223,0.122332621695069,0.9843,0.982871179230394,0.984630086388854,0.9843,0.98224994239707,0.984265194252145
"1131",0.106688585790652,0.101047327717703,0.107320275156552,0.99485,0.992691899759566,0.995312803267957,0.99485,0.992034292270001,0.994845616161943
"1132",0.125885810270811,0.0973895845425323,0.136451821363249,0.899038358440569,0.892313265995618,0.900753524795395,0.89908857094078,0.893412751883391,0.898983977313646
"1133",0.125885810270811,0.0973895845425323,0.136451821363249,0.899038358440569,0.892299439928826,0.900761909002541,0.89908857094078,0.893411104241554,0.898991826296267
"1134",0.125885810270811,0.0973895845425323,0.136451821363249,0.899038358440569,0.892299439928826,0.900761909002541,0.89908857094078,0.893411104241554,0.898991826296267
"1135",0.249227721243118,0.192261387603481,0.283066735898269,0.871534141395295,0.864092898806209,0.874224511679405,0.872045161729784,0.853566295862033,0.881707508827971
"1136",0.274847012888516,-0.0690664965121663,0.345904733780551,0.881300124198916,0.8237583972185,0.919356850707613,0.881862567986979,0.823616681113259,0.904139385147314
"1137",0.0367236228798239,-0.0092283046662482,0.0462179845514836,0.881300124198916,0.8237583972185,0.919356850707613,0.881300124198916,0.841144274464994,0.915783387614613
"1138",0.19147978651013,0.147951704302416,0.223204245659152,0.8712,0.865383749791071,0.873947477206916,0.871255707991614,0.863824296547694,0.873691672556578
"1139",0.196235491915805,0.144421843567703,0.214988745127062,0.8688,0.865901321771996,0.86948491211308,0.871071951027538,0.864838034659818,0.87348335167232
"1140",0.140976705324234,0.135496858335417,0.140106838911143,0.9335,0.932797866106293,0.933553708674401,0.9335,0.932325910422326,0.933371673500862
"1141",0.126350797716496,0.119756861148439,0.125545644592135,0.9415,0.940847506806816,0.941534080127196,0.9415,0.940612487219068,0.941578594920442
